EAN	Offer_id	Titel	"Günstigster Gesamtpreis neu"	"Günstigster Gesamtpreis gebraucht"	"Ihr Gesamtpreis"	"Differenz zu neu absolut"	"Differenz zu neu %"	"Differenz zu gebraucht absolut"	"Differenz zu gebraucht %"	"Zustand des Angebots"
5901738003972	58-062-B5	"58-062-B5 LUCA Pinie Weiß Nb. Kleiderschrank Stauraumschrank Drehtürenschrank ca. 241 cm"	549,85	0,00	549,85	0,00	0,00	549,85	100,00	new
5901738003989	38-063-B5	"Nevada-Luca Sideboard Kommode Anrichte Pinie Weiß"	251,40	0,00	251,40	0,00	0,00	251,40	100,00	new
5901738003996	87-062-B5	"87-062-B5 LUCA Komplettes Schlafzimmer inkl. Kleiderschrank, Doppelbett & Nako´s im Set Pinie weiß Nb."	873,10	0,00	873,10	0,00	0,00	873,10	100,00	new
5901738004030	58-305-98	"Schwebetürenschrank VICTOR 4 Kleiderschrank Schrank Schlafzimmer / Weiß mit Bauchbinde Eiche San Remo hell / 215 x 210 cm"	314,10	0,00	314,10	0,00	0,00	314,10	100,00	new
5901738004764	22-365-66	"Hochbett UNIT Jugendbett Kinderbett Bett mit Stufen integriertem Schreibtisch in Eiche Sonoma Weiß"	478,10	0,00	478,10	0,00	0,00	478,10	100,00	new
5901738005211	50-028-A5	"Stefan Doppelbett 180x200cm San Remo hell / Weiß"	339,10	0,00	339,10	0,00	0,00	339,10	100,00	new
5901738005273	50-021-A5	"Stefan Einzelbett 140x200cm San Remo hell / Weiß"	324,10	0,00	324,10	0,00	0,00	324,10	100,00	new
5901738005860	50-028-17	"Stefan Doppelbett 180x200cm Weiß"	339,40	0,00	339,40	0,00	0,00	339,40	100,00	new
5901738005976	58-712-A5	"58-712-A5 MATCH 2 Eiche SanRemo / weiß Schwebetürenschrank Schiebetürenschrank Kleiderschrank Stauraumschrank ca. 315 cm"	548,40	0,00	548,40	0,00	0,00	548,40	100,00	new
5901738006010	22-259-87	"Hochbett PIERRE Jugendbett Kinderbett Bett mit Stufen integriertem Schreibtisch in Eiche Sonoma Weiß"	289,19	0,00	289,19	0,00	0,00	289,19	100,00	new
5901738007239	87-192-A7	"87-192-A7 Mars 180 x 200 cm Weiss / anthrazit Bettanlage inkl. 2 Nakos inkl. Schubladen"	346,90	0,00	346,90	0,00	0,00	346,90	100,00	new
5901738007284	58-712-A7	"58-712-A7 MATCH 2 Weiß / Lava Schwebetürenschrank Schiebetürenschrank Kleiderschrank Stauraumschrank ca. 315 cm"	559,75	0,00	559,75	0,00	0,00	559,75	100,00	new
5901738007321	22-120-68	"Nessi Kojenbett Eiche Sonoma / Weiß"	262,40	0,00	262,40	0,00	0,00	262,40	100,00	new
5901738007659	58-727-A5	"58-727-A5 MATCH 2 Eiche SanRemo / weiß Schwebetürenschrank Schiebetürenschrank Kleiderschrank Stauraumschrank ca. 270 cm"	498,40	0,00	498,40	0,00	0,00	498,40	100,00	new
5901738008014	22-120-17	"Bett Einzelbett Ausziehbett Schubladenbett Tandembett NESSI 90cm Weiß"	315,80	0,00	315,80	0,00	0,00	315,80	100,00	new
5901738008779	58-741-17	"Synchro 1 Schwebetürenschrank 315 cm Weiß / Spiegel, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout"	726,10	0,00	726,10	0,00	0,00	726,10	100,00	new
5901738009325	22-370-F5	"Maxi Etagenbett 90x200cm Hochbett Multifunktionsbett Kinderzimmer Weiß/Sandeiche"	494,00	0,00	494,00	0,00	0,00	494,00	100,00	new
5901738009332	38-251-D9	"Kleiderschrank Corner Nessi Eckschrank Eckkleiderschrank Schrank Begehbar Kleiderschrank Sandeiche weiß"	482,00	0,00	482,00	0,00	0,00	482,00	100,00	new
5901738009349	22-120-D9	"Nessi Kojenbett Sandeiche / Weiß"	262,40	0,00	262,40	0,00	0,00	262,40	100,00	new
5901738009356	58-301-F5	"Schwebetürenschrank VICTOR 2 Kleiderschrank Schrank Schlafzimmer weiß Schachbrett Sandeiche 170cm"	250,80	0,00	250,80	0,00	0,00	250,80	100,00	new
5901738011625	58-795-17	"58-795-17 KARL Weiß Kleiderschrank Drehtürenschrank Stauraumschrank Spiegel 120 cm"	200,90	0,00	200,90	0,00	0,00	200,90	100,00	new
5901738011984	58-812-13	"Hagen Kleiderschrank Weiß Hochglanz"	240,40	0,00	240,40	0,00	0,00	240,40	100,00	new
5901738012004	58-814-13	"Kleiderschrank Jugendzimmerschrank Stauraumschrank HAGEN Weiß Hochglanz 180 cm"	359,85	0,00	359,85	0,00	0,00	359,85	100,00	new
5901738012165	87-192-D9	"Doppelbett Bettanlage + 2 Nachtkommoden MARS Bett Ehebett Schlafzimmer 180 x 200 cm sandeiche weiß"	360,40	0,00	360,40	0,00	0,00	360,40	100,00	new
5901738013056	22-229-K2	"Doppelbett Nachtkommoden CAPRI XL Bett Ehebett Fussbank 180 x 200 grau Wildeiche"	702,00	0,00	702,00	0,00	0,00	702,00	100,00	new
5901738013070	22-230-K2	"Doppelbett Nachtkommoden CAPRI Bett Ehebett Schlafzimmer 180 x 200 grau Wildeiche"	568,10	0,00	568,10	0,00	0,00	568,10	100,00	new
5901738013247	38-230-K2	"38-230-K2 CAPRI Wildeiche Nb. / basaltgrau Kommde, Sideboard passend zu Schlafzimmer, Highbaord mit 2 Türen und 4 Schublade ca. 150 cm breit"	300,90	0,00	300,90	0,00	0,00	300,90	100,00	new
5901738013575	22-230-H2	"Doppelbett Nachtkommoden CAPRI Bett Ehebett Schlafzimmer 180 x 200 weiß Wildeiche"	558,20	0,00	558,20	0,00	0,00	558,20	100,00	new
5901738014275	58-727-H1	"21278 Schwebetürenschrank 270 cm Weiß / Beton, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout, LED Aufsatzbeleuchtung (2er Set):ohne Beleuchtung"	525,40	0,00	525,40	0,00	0,00	525,40	100,00	new
5901738014299	58-058-B5	"58-058-B5 LUCA Weiß / Trüffel Nb. 2-trg. Kleiderschrank Babyzimmerschrank Kinderschrank ca. 106 cm"	313,70	0,00	313,70	0,00	0,00	313,70	100,00	new
5901738014503	11-160-01	"Schwebetürenschrank BIG Beleuchtung"	110,80	0,00	110,80	0,00	0,00	110,80	100,00	new
5901738014985	22-236-H2	"Doppelbett Nachtkommoden CAPRI Bett Ehebett Schlafzimmer 160 x 200 weiß Wildeiche"	419,90	0,00	419,90	0,00	0,00	419,90	100,00	new
5901738015029	58-712-H1	"21283 Schwebetürenschrank 315 cm Weiß / Beton, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout, LED Aufsatzbeleuchtung (2er Set):ohne Beleuchtung"	569,50	0,00	569,50	0,00	0,00	569,50	100,00	new
5901738015036	58-712-17	"21284 Schwebetürenschrank 315 cm Weiß / Spiegel, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout, LED Aufsatzbeleuchtung (2er Set):ohne Beleuchtung"	726,10	0,00	726,10	0,00	0,00	726,10	100,00	new
5901738015043	58-280-A5	"Store Kleiderschrank 267 cm Eiche San Remo / Weiß, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout"	634,10	0,00	634,10	0,00	0,00	634,10	100,00	new
5901738015067	58-281-A5	"Store Kleiderschrank 312 cm Eiche San Remo / Weiß, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout"	654,50	0,00	654,50	0,00	0,00	654,50	100,00	new
5901738015302	58-727-17	"21285 Schwebetürenschrank 270 cm Weiß / Spiegel, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout, LED Aufsatzbeleuchtung (2er Set):ohne Beleuchtung"	656,40	0,00	656,40	0,00	0,00	656,40	100,00	new
5901738015319	58-031-H1	"Schwebetürenschrank VICTOR 2 Kleiderschrank Schrank Schlafzimmer 170cm Weiß Bauchbinde Beton grau"	278,80	0,00	278,80	0,00	0,00	278,80	100,00	new
5901738015395	50-014-66	"Bett SATURN Einzelbett Bettgestell mit Komforthöhe Eiche Sonoma 90 x 200 cm"	159,80	0,00	159,80	0,00	0,00	159,80	100,00	new
5901738015449	58-529-H2	"Bergamo Schiebetürenschrank Wildeiche Nachbau / Weiß Nachbau, Schließdämpfung:ohne Schließdämpfung, Passepartout (Rahmen):ohne Passepartout"	658,50	0,00	658,50	0,00	0,00	658,50	100,00	new
5901738015968	22-120-D5	"Bett Einzelbett Ausziehbett Schubladenbett Tandembett NESSI 90cm Weiß Beton"	261,10	0,00	261,10	0,00	0,00	261,10	100,00	new
5901738017153	58-306-H2	"58-306-H2 SAN MARINO Wildeiche Nb. / Weiß Schwebetürenschrank Schiebetürenschrank Kleiderschrank Stauraumschrank ca. 270 cm"	547,85	0,00	547,85	0,00	0,00	547,85	100,00	new
5901738017436	56-100-68	"Hochbett MAJA Jugendbett Kinderbett Bett mit Stufen Eiche Sonoma Weiß"	411,10	0,00	411,10	0,00	0,00	411,10	100,00	new
5901738017559	58-166-17	"58-166-17 BRAVO Weiß matt / Schiebetürenschrank Schwebetürenschrank Kleiderschrank Spiegel ca. 270 cm"	489,75	0,00	489,75	0,00	0,00	489,75	100,00	new
5901738017917	58-280-B0	"Schwebetürenschrank STORE Kleiderschrank Schrank Drehtürenschrank Schubkästen 267 x 226 cm Eiche San Remo mit Absetzung weiß Spiegel"	718,10	0,00	718,10	0,00	0,00	718,10	100,00	new
5901738018280	22-501-17	"Bettseiten MARA Babybett Umbau zum Juniorbett"	108,80	0,00	108,80	0,00	0,00	108,80	100,00	new
5901738018358	58-301-O9	"Schwebetürenschrank VICTOR 2 Kleiderschrank Schrank Schlafzimmer weiß Schachbrett Wildeiche 170cm"	245,90	0,00	245,90	0,00	0,00	245,90	100,00	new
5901738018464	22-370-H1	"Hochbett MAXI Jugendbett Kinderbett Bett mit Stufen Kleiderschrank Bettkasten grau Beton"	499,20	0,00	499,20	0,00	0,00	499,20	100,00	new
5901738018587	58-062-A4	"Luca Kleiderschrank Eiche San Remo"	532,50	0,00	532,50	0,00	0,00	532,50	100,00	new
5901738018594	87-162-A4	"Luca Bettanlage 180x200 cm inkl. 2 Nakos Eiche San Remo"	346,50	0,00	346,50	0,00	0,00	346,50	100,00	new
5901738018600	38-063-A4	"Kommode LUCA Sideboard Wohnzimmer Schlafzimmer Flur Eiche San Remo"	246,60	0,00	246,60	0,00	0,00	246,60	100,00	new
5901738019737	22-510-N9	"22-510-N9 PALMA Havel Eiche Nb. / Betonoxid grau Bett Doppelbett Ehebett Bettanlage inkl. 2 Nachtkommode ca. 180 x 200 cm Liegefläche"	460,80	0,00	460,80	0,00	0,00	460,80	100,00	new
5901738019935	58-312-A5	"58-312-A5 MEGA Eiche SanRemo Nb. / Weiß Kleiderschrank Schiebetürenschrank Schwebetüren Stauraumschrank Schlafzimmerschrank ca. 312 cm"	514,90	0,00	514,90	0,00	0,00	514,90	100,00	new
5901738020085	22-650-13	"22-650-13 BONN weiß / weiß Lack Bett Doppelbett Ehebett Bettanlage inkl. 2 Nachtkommode ca. 180 x 200 cm Liegefläche inkl. Fussbank mit Klappe und Stauraum"	546,80	0,00	546,80	0,00	0,00	546,80	100,00	new
5901738020450	58-312-17	"58-312-17 MEGA Weiß Kleiderschrank Schiebetürenschrank Schwebetüren Stauraumschrank Schlafzimmerschrank ca. 312 cm"	548,40	0,00	548,40	0,00	0,00	548,40	100,00	new
5901738020689	58-040-66	"58-040-66 FAST Eiche Sonoma Sägerau Nb. Vorrats - Schrank Kleiderschrank Mehrzweckschrank Stauraum Schiebetüren Schwebetüren ca. 125 x 195 x 38 cm"	229,85	0,00	229,85	0,00	0,00	229,85	100,00	new
5901738021969	58-560-R8	"Schwebetürenschrank ORLANDO 3-türig Kleiderschrank Schrank Schlafzimmer Artisan Eiche mit Spiegel 270cm"	598,40	0,00	598,40	0,00	0,00	598,40	100,00	new
5901738021976	58-561-R8	"Schwebetürenschrank ORLANDO 2-türig Kleiderschrank Schrank Schlafzimmer Artisan Eiche mit Spiegel 270cm"	476,90	0,00	476,90	0,00	0,00	476,90	100,00	new
5901738022607	87-560-R8	"87-560-R8 ORLANDO Artisan Eiche Nb. Bett Doppelbett Ehebett Bettanlange Schlafzimmer 180 x 200 cm"	548,40	0,00	548,40	0,00	0,00	548,40	100,00	new
5901738023093	58-346-68	"58-346-68 RELIEF Eiche Sonoma Sägerau Nb. / weiß  Schiebtürenschrank Kleiderschrank Schwebetüren Stauraumschrank Schlafzimmerschrank ca. 205 x 196 x 60 cm"	372,80	0,00	372,80	0,00	0,00	372,80	100,00	new
5901738023727	58-031-O9	"Schwebetürenschrank PULS Kleiderschrank Schrank Schlafzimmer 170cm Weiß Schachbrett Wildeiche"	278,80	0,00	278,80	0,00	0,00	278,80	100,00	new
5901738023833	58-031-R6	"Schwebetürenschrank Puls Weiß 2 Türen MDF Schrank Schlafzimmer Kleiderschrank"	269,80	0,00	269,80	0,00	0,00	269,80	100,00	new
5901738024045	58-031-68	"Schwebetürenschrank VICTOR 2 Kleiderschrank Schrank Schlafzimmer Weiss Sonoma Schachbrett"	290,80	0,00	290,80	0,00	0,00	290,80	100,00	new
5901738026094	58-031-N4	"Schiebetürenschrank Kleiderschrank Schwebetürenschrank 58-031-N4 PULS Schachbrett Weiß / Beton Nb. ca. 170 cm"	291,90	0,00	291,90	0,00	0,00	291,90	100,00	new
5906598659604	83-208-66	"83-208-66 EVENT Eiche Sonoma Sägerau Nb. Couchtisch Beistelltisch Wohnzimmertisch Lift Verstellung & ausziehbar auf 150 cm"	199,75	0,00	199,75	0,00	0,00	199,75	100,00	new
5907636944010	22-172-66	"Jugendzimmer Set NANU 4 teilg. Komplettset Bett Schrank Regal Hängeregal Eiche Sonoma weiß"	382,80	0,00	382,80	0,00	0,00	382,80	100,00	new
5907636944027	39-880-66	"Schreibtisch NANU Kinderzimmer Jugendzimmer Eiche Sonoma weiß"	105,80	0,00	105,80	0,00	0,00	105,80	100,00	new
5907636944102	50-021-68	"50-021-68 STEFAN Eiche Sonoma Sägerau / weiß Bett Jugendbett Kastenbett Einzelbett Doppelbett Gästebett mit Schubladen 140 x 200 cm ohne Rost, ohne Matratze"	324,80	0,00	324,80	0,00	0,00	324,80	100,00	new
5907636944331	35-177-68	"Regal WIKI Kinderzimmer Jugendzimmer Sonoma Weiß"	150,80	0,00	150,80	0,00	0,00	150,80	100,00	new
0702024411175	186-106-00	"Eckbankgruppe CHARLEEN Eckbank Tisch Sitzgruppe Küche Esszimmer / Eiche Sonoma Nachbildung, silbergrau"	770,90	0,00	770,90	0,00	0,00	770,90	100,00	new
0702024415401	10-D0-DD-81+29-D0-DD-02	"Wohnwand Wohnzimmer-Set BONANZA 5 tlg. Hochschrank Kommode TV lowboard TV Wandregal TV Tisch Couchtisch vintage shabby"	1001,90	0,00	1001,90	0,00	0,00	1001,90	100,00	new
0702024415418	10-D0-DD-80+29-D0-DD-02	"Wohnwand Wohnzimmer-Set BONANZA 5 tlg. Vitrine Kommode TV lowboard TV Tisch Wandregal Couchtisch vintage shabby inkl. Beleuchtung"	1056,90	0,00	1056,90	0,00	0,00	1056,90	100,00	new
0702024415432	10-D0-DD-22+10-D0-DD-30+10-D0-DD-40	"Wohnwand Wohnzimmer-Set BONANZA 3 tlg. Kommode TV lowboard TV Tisch Wandregal vintage shabby inkl. Beleuchtung"	574,90	0,00	574,90	0,00	0,00	574,90	100,00	new
4250826322503	56-115-65	"Funktionspolsterbett IDAHO 1 Boxspringbett Doppelbett Polsterbett Schlafzimmer 140 x 200 cm schwarz"	834,50	0,00	834,50	0,00	0,00	834,50	100,00	new
0702024415425	29-D0-DD-01+29-D0-DD-03	"Essgruppe BONANZA Tischgruppe Esstisch Bank Esszimmer Kombination shabby retro vintage"	483,90	0,00	483,90	0,00	0,00	483,90	100,00	new
0702024415449	29-D0-DD-01+29-D0-DD-03+10-D0-DD-20	"Essgruppe Sideboard BONANZA Tischgruppe Esstisch Bank Esszimmer Kombination shabby retro vintage"	925,90	0,00	925,90	0,00	0,00	925,90	100,00	new
0702024415463	10-D0-DD-03+10-D0-DD-33+10-D0-DD-40	"Wohnwand Wohnzimmer-Set BONANZA 3 tlg. Kommode TV lowboard TV Tisch Wandregal vintage shabby"	603,90	0,00	603,90	0,00	0,00	603,90	100,00	new
0702024415838	10-61-HW-80+10-61-HW-20	"Wohnwand Wohnzimmer-Set JAM 6 tlg. Vitrine Wandboard TV Regal Sideboard weiß Eiche LED Beleuchtung Softclose"	1180,90	0,00	1180,90	0,00	0,00	1180,90	100,00	new
0702024415845	10-61-HW-80+10-61-HW-22	"Wohnwand Wohnzimmer-Set JAM 6 tlg. Vitrine Wandboard TV Regal Highboard weiß Eiche LED Beleuchtung Softclose"	1084,90	0,00	1084,90	0,00	0,00	1084,90	100,00	new
0702024416194	3F-22-HW-81+3F-22-HW-01	"Garderobe PLUS 3-teilig Kompaktgarderobe Schrank Paneel Bank in Weiß"	705,90	0,00	705,90	0,00	0,00	705,90	100,00	new
4250314516377	10-61-HW-22	"JAM Highboard Anrichte Kommode Schrank Sideboard Regal"	463,90	0,00	463,90	0,00	0,00	463,90	100,00	new
4250314516384	10-61-HW-80	"JAM Wohnkombination  Wohnzimmerset Wohnlösung TV-Set Wohnwand"	675,90	0,00	675,90	0,00	0,00	675,90	100,00	new
4250314520916	29-26-UU-02	"MODENA Couchtisch Wohnzimmertisch Tisch Pinie hell"	198,90	0,00	198,90	0,00	0,00	198,90	100,00	new
4250314520923	29-26-UU-03	"MODENA Sitzbank Bank Küchenbank Esszimmer Pinie hell"	188,90	0,00	188,90	0,00	0,00	188,90	100,00	new
4250314547319	3F-22-HW-81	"Garderobe PLUS 2-teilig Kompaktgarderobe Paneel Bank in Weiß"	459,90	0,00	459,90	0,00	0,00	459,90	100,00	new
4250826303564	64-147-60-R	"Longchair Antara Schlafcouch Bettsofa Sofabett Funktionssofa ausziehbar Lederlook Anthrazit 277 cm"	1145,90	0,00	1145,90	0,00	0,00	1145,90	100,00	new
4250826303571	64-147-11-R	"Longchair Antara Schlafcouch Bettsofa Sofabett Funktionssofa ausziehbar Lederlook dunkelbraun 277 cm"	1145,90	0,00	1145,90	0,00	0,00	1145,90	100,00	new
4250826303601	64-147-64-R	"Longchair Antara Schlafcouch Bettsofa Sofabett Funktionssofa ausziehbar Lederlook weiß 277 cm"	1145,90	0,00	1145,90	0,00	0,00	1145,90	100,00	new
4250826324699	64-409-53-L	"JAKARTA Wohnlandschaft m. Schlaffunktion Couch Sofa Schlafsofa Dunkelbraun/Camel, Ausführung:Links"	1560,90	0,00	1560,90	0,00	0,00	1560,90	100,00	new
4250826328284	64-409-24-R	"JAKARTA Wohnlandschaft m. Schlaffunktion Couch Sofa Schlafsofa Grau/Anthrazit, Ausführung:Rechts"	1513,90	0,00	1513,90	0,00	0,00	1513,90	100,00	new
4250826328291	64-409-24-L	"JAKARTA Wohnlandschaft m. Schlaffunktion Couch Sofa Schlafsofa Grau/Anthrazit, Ausführung:Links"	1540,90	0,00	1540,90	0,00	0,00	1540,90	100,00	new
4250826333073	64-409-15-L	"Couch Jakarta Wohnlandschaft Sofa Lederlook Schlaffunktion Schlafsofa schwarz hellgrau Ottomane links 324 cm"	1546,90	0,00	1546,90	0,00	0,00	1546,90	100,00	new
4250826333080	64-409-15-R	"Couch Jakarta Wohnlandschaft Sofa Lederlook Schlaffunktion Schlafsofa schwarz hellgrau Ottomane rechts 324 cm"	1540,90	0,00	1540,90	0,00	0,00	1540,90	100,00	new
4250826333097	64-409-07-L	"Couch Jakarta Wohnlandschaft Sofa Lederlook Schlaffunktion Schlafsofa dunkelgrau grau Ottomane links 324 cm"	1519,90	0,00	1519,90	0,00	0,00	1519,90	100,00	new
4250826333103	64-409-07-R	"Couch Jakarta Wohnlandschaft Sofa Lederlook Schlaffunktion Schlafsofa schwarz dunkelgrau Ottomane rechts 324 cm"	1488,90	0,00	1488,90	0,00	0,00	1488,90	100,00	new
4250826333110	64-409-16-L	"JAKARTA Wohnlandschaft mit Schlaffunktion Couch Sofa Schlafsofa Dunkelbraun, Ausführung:Links"	1508,90	0,00	1508,90	0,00	0,00	1508,90	100,00	new
4250826333127	64-409-16-R	"JAKARTA Wohnlandschaft mit Schlaffunktion Couch Sofa Schlafsofa Dunkelbraun, Ausführung:Rechts"	1583,90	0,00	1583,90	0,00	0,00	1583,90	100,00	new
4250826334537	64-409-27-R	"64-409-27R Jakarta U re Rec-2F-RecBK Couchgarnitur Sofa Wohnzimmersofa 1114 schwarz / Sumatra 2 anthrazit"	1549,90	0,00	1549,90	0,00	0,00	1549,90	100,00	new
4250826334544	64-409-27-L	"Couch Jakarta Wohnlandschaft Sofa Lederlook Schlaffunktion Schlafsofa schwarz grau hell gemustert Ottomane links 324 cm"	1548,90	0,00	1548,90	0,00	0,00	1548,90	100,00	new
0702024418846	58-561-R8+87-560-R8	"Schlafzimmer Set ORLANDO Schwebetürenschrank 2-türig Doppelbett Nachtkommode Artisan Eiche mit Spiegel 270cm"	1118,90	0,00	1118,90	0,00	0,00	1118,90	100,00	new
4250314522255	10-93-UU-20	"MODENA Sideboard Kommode Anrichte Wohnzimmer Pinie hell"	408,90	0,00	408,90	0,00	0,00	408,90	100,00	new
